#==================================
# IVS source Name Translation Table
#==================================
  # File format      : 26/04/2018
  # Date last revised: 27/04/2018
# Columns      Format             Content
#   1          A8                 IVS source name
#                                 Source name used now or in the past in IVS schedules and databases
#   2          A16                J2000 source name long
#                                 ICRF designations following therecommendations of the IAU Task Group on Designations
#   3          A8                 IERS designations source name constructed from B1950 coordinates

1723+304,                ,1723+304
1727+771,                ,1727+771
1728+774,                ,1728+774
1719-729,                ,1719-729
1725+602,                ,1725+602
1723+051,J172624.7+050442,1723+051
1724+399,                ,1724+399
1724+322,J172635.1+321323,1724+322
1724+066,J172644.9+063918,1724+066
1722-554,                ,1722-554
1723-229,J172658.9-225801,1723-229
1724-198,                ,1724-198
1726+552,J172723.4+551053,1726+552
1726+455,J172727.6+453039,1726+455
1726+588,                ,1726+588
1725+123,J172807.0+121539,1725+123
1727+502,J172818.6+501310,1727+502
1725+044,J172824.9+042704,1725+044
1726-038,J172850.2-035050,1726-038
1727+386,J172859.1+383826,1727+386
1726-269,J172908.2-265750,1726-269
1726-237,                ,1726-237
1733+798,                ,1733+798
1727-052,J173033.0-051508,1727-052
1728+004,J173034.9+002438,1728+004
1733+788,                ,1733+788
1730+604,                ,1730+604
1729+382,                ,1729+382
1728-260,                ,1728-260
1729-191,                ,1729-191
NRAO530 ,J173302.7-130449,1730-130
1735+780,                ,1735+780
1729-373,J173315.1-372232,1729-373
1725-795,J173340.7-793555,1725-795
1732+389,J173420.5+385751,1732+389
1733+464,                ,1733+464
1732+094,J173458.3+092658,1732+094
1730-622,                ,1730-622
1732+081,J173510.4+080831,1732+081
1732-059,J173526.7-055950,1732-059
1734+363,J173548.0+361645,1734+363
1734+508,J173549.0+504911,1734+508
1734+065,                ,1734+065
1732-598,                ,1732-598
1733-197,                ,1733-197
1733-339,                ,1733-339
1734-228,J173702.0-225155,1734-228
1734+063,J173713.7+062103,1734+063
1732-593,                ,1732-593
1735+026,                ,1735+026
1747+847,                ,1747+847
1733-565,J173735.7-563403,1733-565
1735-150,J173811.6-150300,1735-150
1736+401,                ,1736+401
1735-267,                ,1735-267
1734-535,                ,1734-535
1736+324,J173840.5+322409,1736+324
1738+499,J173927.3+495503,1738+499
1737+339,J173935.3+335808,1737+339
1741+759,                ,1741+759
1738+476,J173957.1+473758,1738+476
1737-081,J174001.5-081114,1737-081
1737+222,J174005.8+221100,1737+222
1738+451,J174006.3+450650,1738+451
1736-286,                ,1736-286
1738+197,J174026.9+194319,1738+197
1739+522,J174036.9+521143,1739+522
1738+032,J174037.1+031147,1738+032
1739+438,J174048.9+434816,1739+438
1742+724,                ,1742+724
1740+478,J174134.8+475132,1740+478
1738-336,                ,1738-336
1739+190,                ,1739+190
1739-152,J174211.6-151729,1739-152
1741+597,                ,1741+597
1740-190,J174259.5-190308,1740-190
1740+134,                ,1740+134
1740-169,                ,1740-169
1740-309,                ,1740-309
1740-227,                ,1740-227
1747+800,                ,1747+800
1742+378,J174347.6+374753,1742+378
1741+279,                ,1741+279
1741+196,J174357.8+193509,1741+196
1741-038,J174358.8-035004,1741-038
1741-312,                ,1741-312
1742+402,J174425.0+401448,1742+402
1740-517,J174425.4-514443,1740-517
1742-088,J174447.6-084914,1742-088
NGC6454 ,J174456.6+554217,1744+557
1742+228,J174504.6+225248,1742+228
1742-078,J174527.1-075303,1742-078
1743+410,                ,1743+410
1743+173,J174535.2+172001,1743+173
SGR-A   ,                ,1742-289
1742-283,                ,1742-283
1745+670,J174554.3+670349,1745+670
1743+182,J174555.9+181450,1743+182
1745+643,                ,1745+643
1745+624,J174614.0+622654,1745+624
1745+608,                ,1745+608
1744+260,J174648.2+260320,1744+260
1743-531,                ,1743-531
1744-283,                ,1744-283
1743-548,                ,1743-548
1746+470,J174726.6+465850,1746+470
1745+030,                ,1745+030
1744-299,                ,1744-299
1746+340,J174805.8+340401,1746+340
1745+085,J174806.2+083219,1745+085
1749+701,J174832.8+700550,1749+701
1745-235,                ,1745-235
1747+433,J174900.3+432151,1747+433
1746+197,J174905.4+194408,1746+197
1746-347,                ,1746-347
1746-292,                ,1746-292
1747-288,                ,1747-288
1756+818,                ,1756+818
1750+472,                ,1750+472
1749+096,J175132.8+093900,1749+096
1748-198,                ,1748-198
1749+293,J175142.6+292050,1749+293
1748-253,J175151.2-252400,1748-253
1753+731,J175211.6+731120,1753+731
1749+062,J175214.6+061148,1749+062
1749-286,                ,1749-286
1749-300,                ,1749-300
1749-299,J175233.1-295644,1749-299
1749-101,J175236.9-101144,1749-101
1750+175,J175246.0+173420,1750+175
1750+093,                ,1750+093
1750-187,J175309.0-184338,1750-187
1751+441,J175322.6+440945,1751+441
1749-502,                ,1749-502
1751+288,J175342.4+284804,1751+288
1750-282,                ,1750-282
1753+648,J175407.5+645202,1753+648
1751+050,                ,1751+050
1751-169,                ,1751-169
1750-556,                ,1750-556
1752-217,                ,1752-217
1753+338,                ,1753+338
1752-225,J175526.2-223210,1752-225
1753+204,J175535.5+202357,1753+204
1755+626,                ,1755+626
1753+049,                ,1753+049
NGC6500 ,J175559.7+182021,1753+183
1755+578,J175603.6+574847,1755+578
1754+292,                ,1754+292
1753-144,J175625.8-142709,1753-144
1754+159,J175633.7+155343,1754+159
1753-281,                ,1753-281
1754+155,J175653.1+153520,1754+155
1753-418,                ,1753-418
1756+479,                ,1756+479
1759+756,                ,1759+756
1755+055,J175758.8+053148,1755+055
1758+666,                ,1758+666
1756+061,J175834.1+061032,1756+061
1755-062,                ,1755-062
1755-483,                ,1755-483
1756+237,J175900.3+234346,1756+237
1800+751,                ,1800+751
1757-150,                ,1757-150
1758+388,J180024.7+384830,1758+388
1803+784,J180045.6+782804,1803+784
1758+046,J180104.2+043818,1758+046
1756-663,                ,1756-663
1800+440,J180132.3+440421,1800+440
1758-236,                ,1758-236
1801+459,J180225.1+455734,1801+459
1759-396,J180242.6-394007,1759-396
1800-045,J180309.4-043302,1800-045
1758-651,J180323.4-650736,1758-651
1801+095,                ,1801+095
1805+760,                ,1805+760
1809+823,                ,1809+823
1801-098,                ,1801-098
1801+036,                ,1801+036
1800-302,                ,1800-302
1801+010,J180415.9+010132,1801+010
1801-077,                ,1801-077
1802-046,J180531.1-043809,1802-046
1802-141,                ,1802-141
1802-381,                ,1802-381
1803+172,J180547.4+171455,1803+172
1800-660,                ,1800-660
1805+616,J180619.9+614118,1805+616
1800-709,                ,1800-709
1757-807,                ,1757-807
3C371   ,J180650.6+694928,1807+698
1804-091,                ,1804-091
1805+310,J180731.7+310621,1805+310
1805+220,J180738.8+220456,1805+220
1804-251,J180740.6-250625,1804-251
1805+054,                ,1805+054
1803-642,                ,1803-642
1805-214,                ,1805-214
1804-502,                ,1804-502
1806+456,J180821.8+454220,1806+456
1805-199,                ,1805-199
1807+279,J180911.9+275811,1807+279
1810+750,                ,1810+750
1806-203,                ,1806-203
1807+188,                ,1807+188
1806-458,J180957.8-455241,1806-458
1809+568,J181003.3+564922,1809+568
1807-191,                ,1807-191
1808-206,                ,1808-206
1809+170,J181143.1+170457,1809+170
1810+522,                ,1810+522
1809+068,                ,1809+068
1809-315,                ,1809-315
1809-131,                ,1809-131
1809-286,J181240.1-283626,1809-286
1810-068,                ,1810-068
1812+560,J181257.6+560349,1812+560
1811+430,J181314.6+430415,1811+430
1810-321,                ,1810-321
1811+062,J181333.4+061542,1811+062
1811+298,J181337.2+295237,1811+298
1812+412,J181422.7+411305,1812+412
1813+163,                ,1813+163
1813+207,                ,1813+207
1815+614,J181536.7+612711,1815+614
1812-173,                ,1812-173
1810-700,                ,1810-700
1814+349,J181623.9+345745,1814+349
1813-241,                ,1813-241
1813-163,                ,1813-163
1815+531,J181657.0+530744,1815+531
1815+034,                ,1815+034
1815-171,                ,1815-171
1815-111,J181819.3-110848,1815-111
1817+502,J181830.5+501719,1817+502
1817+512,                ,1817+512
1816+186,                ,1816+186
1818+551,                ,1818+551
1816-029,J181917.4-025807,1816-029
1817+387,J181926.5+384501,1817+387
1814-637,J181935.0-634548,1814-637
1816-206,                ,1816-206
1817+157,J181938.2+154344,1817+157
1815-553,J181945.3-552120,1815-553
1817-254,J182057.8-252812,1817-254
1818-050,J182111.8-050220,1818-050
1818-085,                ,1818-085
1814-766,                ,1814-766
1822+682,J182159.4+681843,1822+682
1820+397,J182159.7+394559,1820+397
1828+829,                ,1828+829
1819+159,J182209.9+160014,1819+159
1825+799,                ,1825+799
1819-245,                ,1819-245
1820-138,                ,1820-138
1827+808,                ,1827+808
1826+796,J182314.1+793849,1826+796
1828+821,                ,1828+821
1820-274,J182319.6-272626,1820-274
1823+689,J182332.8+685752,1823+689
1820-285,                ,1820-285
1821+107,J182402.8+104423,1821+107
1821+114,J182403.9+112737,1821+114
1823+568,J182407.0+565101,1823+568
1822+033,J182432.0+032205,1822+033
1822+012,J182448.1+011934,1822+012
1826+764,                ,1826+764
1821-525,                ,1821-525
1822-173,J182536.5-171849,1822-173
1822-076,J182537.6-073730,1822-076
1824+578,J182541.5+575305,1824+578
1822-368,J182608.1-365049,1822-368
1824+185,J182617.7+183152,1824+185
1823-294,J182620.5-292424,1823-294
1823+017,J182625.0+014940,1823+017
1826+670,                ,1826+670
1830+797,                ,1830+797
1825+344,J182659.9+343114,1825+344
1823-455,J182710.2-453309,1823-455
1824-141,                ,1824-141
1825+266,J182720.1+263824,1825+266
1825-041,J182745.0-040544,1825-041
1825+269,J182755.4+265805,1825+269
1827+645,J182809.8+643416,1827+645
1825-214,J182819.4-212338,1825-214
1826+083,                ,1826+083
1825-055,J182840.1-053050,1825-055
1825-307,                ,1825-307
1824-582,J182912.4-581355,1824-582
1826+052,                ,1826+052
1826-391,                ,1826-391
3C380   ,J182931.7+484446,1828+487
1832+779,                ,1832+779
1828+399,J182956.5+395734,1828+399
1826-447,                ,1826-447
1827-122,                ,1827-122
1827+062,J183005.9+061915,1827+062
1827-360,                ,1827-360
1827-272,J183100.0-271406,1827-272
1834+789,                ,1834+789
1829+290,J183114.8+290710,1829+290
1829+219,J183118.8+220012,1829+219
1828-187,                ,1828-187
1828-230,                ,1828-230
1827-481,                ,1827-481
1840+842,                ,1840+842
1836+807,                ,1836+807
1829-207,J183211.0-203948,1829-207
1833+752,                ,1833+752
1829-106,                ,1829-106
1828-570,                ,1828-570
1832+687,                ,1832+687
1830+012,J183240.0+011816,1830+012
1830+074,J183241.9+073155,1830+074
1830+139,J183243.4+135744,1830+139
1830+285,J183250.1+283335,1830+285
LANA    ,J183307.7+011535,1830+011
1830-082,                ,1830-082
1830-21B,                ,1830-211
1830-21A,                ,1830-21A
1832+208,                ,1832+208
1831-030,J183414.0-030119,1831-030
1831+050,J183427.3+050603,1831+050
1830-589,                ,1830-589
1828-733,J183453.1-731514,1828-733
1833+326,J183503.3+324146,1833+326
1832-152,                ,1832-152
1832-113,                ,1832-113
1834+612,J183519.6+611940,1834+612
1829-718,J183537.2-714958,1829-718
1833+240,J183546.2+240750,1833+240
1833+250,                ,1833+250
1831-693,J183705.5-691733,1831-693
1834-065,                ,1834-065
1847+851,                ,1847+851
1834-333,                ,1834-333
1831-711,J183728.7-710843,1831-711
1834-090,                ,1834-090
1834-155,                ,1834-155
1834-219,                ,1834-219
1835+064,J183822.9+062808,1835+064
1836+171,                ,1836+171
1835-345,J183828.4-342741,1835-345
1835-186,                ,1835-186
1835-189,                ,1835-189
1836+040,J183848.8+040424,1836+040
1836+094,J183854.8+092727,1836+094
1838+575,                ,1838+575
1835-293,                ,1835-293
1837+409,J183905.8+410059,1837+409
1835-619,                ,1835-619
1837-271,                ,1837-271
1833-772,                ,1833-772
1839+389,J184057.1+390045,1839+389
1839+548,J184057.3+545215,1839+548
1843+767,                ,1843+767
1838-019,                ,1838-019
1845+79B,                ,1845+79B
3C390.3 ,J184208.9+794617,1845+797
1842+681,J184233.6+680925,1842+681
1840-079,                ,1840-079
1841+447,J184307.9+444951,1841+447
1839-486,                ,1839-486
1841+021,                ,1841+021
1841+128,                ,1841+128
1841+131,J184407.2+131228,1841+131
1841+116,                ,1841+116
1841-205,                ,1841-205
1842-134,                ,1842-134
1842+015,                ,1842+015
1847+768,                ,1847+768
1843+400,J184511.1+400751,1843+400
1850+817,                ,1850+817
1843+356,J184535.1+354116,1843+356
1842-220,J184539.9-220036,1842-220
1842-289,J184551.3-285240,1842-289
1843-001,                ,1843-001
1843+205,                ,1843+205
1843-069,J184606.3-065127,1843-069
1844-025,                ,1844-025
1844+081,J184712.6+081035,1844+081
1845+018,                ,1845+018
1845+015,                ,1845+015
1846+322,J184822.0+321902,1846+322
1846+326,J184834.3+324400,1846+326
1846+214,                ,1846+214
1845-273,J184847.5-271818,1845-273
1849+670,J184916.0+670541,1849+670
1847+303,J184920.1+302414,1847+303
1847-007,                ,1847-007
1851+752,                ,1851+752
1848+333,                ,1848+333
1849+499,                ,1849+499
1848+283,J185027.5+282513,1848+283
1847-259,                ,1847-259
1849+005,                ,1849+005
1851+609,J185152.3+610038,1851+609
1851+488,J185228.5+485547,1851+488
1850+402,J185230.3+401906,1850+402
1849-246,                ,1849-246
1850+143,J185250.5+142639,1850+143
1849-365,J185317.9-362842,1849-365
1851+331,J185326.7+331056,1851+331
1851+236,J185327.6+234435,1851+236
1851+32Z,                ,1851+32Z
1906+860,                ,1906+860
1902+845,                ,1902+845
1851-157,J185404.3-153913,1851-157
1851-162,                ,1851-162
1856+736,J185457.2+735119,1856+737
1853+376,J185527.7+374256,1853+376
1853+027,J185535.4+025119,1853+027
1852-275,                ,1852-275
1853-122,J185554.4-120957,1853-122
1853-179,J185556.3-175442,1853-179
1854+061,J185631.8+061016,1854+061
1853-226,                ,1853-226
1852-534,J185700.4-532500,1852-534
1854-210,                ,1854-210
1855+163,J185725.5+162455,1855+163
1900+777,                ,1900+777
1855+031,J185802.3+031316,1855+031
1855-252,J185819.0-251050,1855-252
1900+771,                ,1900+771
1856-094,                ,1856-094
1856-252,J185905.0-250947,1856-252
1857-014,                ,1857-014
1858+041,                ,1858+041
1858+273,J190034.6+272230,1858+273
1858+269,J190048.5+270157,1858+269
1858-212,                ,1858-212
1858-177,                ,1858-177
1915+863,                ,1915+863
1858-255,J190132.1-252814,1858-255
1858-143,                ,1858-143
1857-517,                ,1857-517
1859-050,                ,1859-050
1859-021,                ,1859-021
3C395   ,J190255.9+315941,1901+319
1857-678,                ,1857-678
1902+556,J190311.6+554038,1902+556
1915+855,                ,1915+855
1901+016,J190353.0+014526,1901+016
1906+764,                ,1906+764
1901+155,J190414.3+153638,1901+155
1906+767,                ,1906+767
1902+067,                ,1902+067
1902-119,J190528.5-115332,1902-119
1903+196,J190536.4+194308,1903+196
1903+097,                ,1903+097
1911+809,                ,1911+809
1904+013,J190711.9+012708,1904+013
1904+072,                ,1904+072
1911+80A,                ,1911+80A
1905+079,                ,1905+079
1905+222,J190806.2+222234,1905+222
1905-297,J190829.4-294216,1905-297
1905-252,                ,1905-252
1907+425,                ,1907+425
1911+781,                ,1911+781
1906-217,J190945.1-213935,1906-217
1908+484,J190946.5+483431,1908+484
1908+230,J191045.1+230558,1908+230
1907-224,                ,1907-224
1908+095,                ,1908+095
1908-201,J191109.6-200655,1908-201
1909+268,J191135.0+265813,1909+268
1909+095,                ,1909+095
1908-211,J191153.9-210243,1908-211
1909-194,J191156.5-192150,1909-194
1909-058,                ,1909-058
1909+161,J191158.2+161146,1909+161
1909-081,J191207.1-080421,1909-081
1909-151,J191211.9-150457,1909-151
1915+803,                ,1915+803
1910+375,J191225.1+374036,1910+375
1903-802,J191240.0-801005,1903-802
1910+052,J191254.2+051800,1910+052
NAQL93  ,                ,1910+014
1910-365,                ,1910-365
1911-019,                ,1911-019
1910-451,                ,1910-451
1910-298,                ,1910-298
1910-466,                ,1910-466
1911+165,                ,1911+165
1911+013,                ,1911+013
1911-397,                ,1911-397
1915+657,J191523.8+654846,1915+657
1913+125,                ,1913+125
1913-272,                ,1913-272
1914-154,J191652.5-151900,1914-154
1914-212,J191708.6-211030,1914-212
1914-194,J191744.8-192131,1914-194
1915-247,                ,1915-247
1917+552,J191810.7+552038,1917+552
1917+495,J191845.5+493756,1917+495
1916+062,                ,1916+062
1917-248,J192014.4-244505,1917-248
1918+267,J192029.1+265148,1918+267
1917-386,J192043.0-383106,1917-386
1918-026,J192043.2-023611,1918-026
1918+019,                ,1918+019
1919+434,J192109.9+433341,1919+434
1920+450,J192154.2+450626,1920+450
1924+792,                ,1924+792
1919+086,J192218.6+084157,1919+086
1920+154,J192234.6+153010,1920+154
1919-166,                ,1919-166
1925+778,                ,1925+778
1920+014,                ,1920+014
1918-634,J192324.6-632045,1918-634
1922+478,J192327.2+475416,1922+478
1920-211,J192332.1-210433,1920-211
1921+14B,                ,1921+14B
1921+144,                ,1921+144
1921-159,                ,1921-159
1922+333,J192417.4+332929,1922+333
1922+155,J192439.4+154043,1922+155
1921-293,J192451.0-291430,1921-293
1922-341,J192517.0-340101,1922-341
1922-224,J192539.7-221935,1922-224
1923+123,J192540.8+122738,1923+123
1923+210,J192559.6+210626,1923+210
1924+507,J192606.3+505257,1924+507
1923-101,J192626.9-100551,1923-101
1924+420,                ,1924+420
1928+770,J192631.1+770631,1928+770
1924+100,                ,1924+100
1926+611,J192730.4+611732,1926+611
1928+738,J192748.4+735801,1928+738
1925-206,J192809.1-203543,1925-206
1928+681,                ,1928+681
1926+440,J192821.3+441201,1926+440
1926+087,J192840.8+084848,1926+087
1926+233,J192904.5+232529,1926+233
1926+050,J192919.9+050757,1926+050
1927+256,J192944.9+254316,1927+256
1927+090,J192947.8+091003,1927+090
1925-610,J193006.1-605609,1925-610
1927-209,                ,1927-209
1929+596,                ,1929+596
1928+154,J193052.7+153234,1928+154
1929+312,J193108.6+312233,1929+312
1929+476,                ,1929+476
1929+226,J193124.9+224331,1929+226
1929-295,J193235.4-292842,1929-295
1929-457,J193244.8-453637,1929-457
1930-028,                ,1930-028
1931+149,J193321.8+150446,1931+149
1928-698,J193331.1-694258,1928-698
1933+655,J193357.3+654016,1933+655
1937+798,                ,1937+798
1910-872,                ,1910-872
1932+106,J193435.0+104340,1932+106
1934+615,J193440.6+613841,1934+615
1932+174,                ,1932+174
1931-243,J193452.8-241624,1931-243
1932+204,J193510.4+203154,1932+204
1939+813,J193522.7+813014,1939+813
1932-161,J193535.7-160232,1932-161
1936+714,J193603.5+713131,1936+714
1934+365,J193627.8+364234,1934+365
1934+226,J193629.3+224625,1934+226
1933+016,                ,1933+016
1934+207,                ,1934+207
1938+751,                ,1938+751
1933-400,J193716.2-395801,1933-400
1934-065,J193719.9-062728,1934-065
1935+360,J193731.4+360735,1935+360
1944+838,                ,1944+838
1935-179,J193804.9-174920,1935-179
1937+630,                ,1937+630
1938+666,                ,1938+666
1936+046,J193830.6+044811,1936+046
1936+302,                ,1936+302
1936+095,J193843.6+094219,1936+095
1941+775,                ,1941+775
1937+172,                ,1937+172
1934-638,J193925.0-634245,1934-638
1936-155,J193926.6-152543,1936-155
1937+381,J193933.5+381735,1937+381
1938+371,J193951.8+371330,1938+371
1937-101,J193957.2-100241,1937-101
1935-692,J194025.5-690756,1935-692
1935-655,                ,1935-655
1939+429,J194049.3+430424,1939+429
1938-302,J194110.2-300720,1938-302
1936-623,J194121.7-621121,1936-623
1942+722,J194126.9+722142,1942+722
1934-762,                ,1934-762
1938-296,                ,1938-296
1950+849,                ,1950+849
1939-053,J194147.0-051132,1939-053
1950+84A,                ,1950+84A
1939-316,J194240.9-313014,1939-316
1941+413,J194258.6+412923,1941+413
1946+788,                ,1946+788
1941+209,                ,1941+209
1945+764,                ,1945+764
1946+785,                ,1946+785
1946+781,                ,1946+781
1943+546,J194431.5+544807,1943+546
1943+50Z,                ,1943+50Z
1946+751,                ,1946+751
1942+097,J194515.9+095259,1942+097
1950+828,                ,1950+828
1942-020,J194522.8-015321,1942-020
1941-554,                ,1941-554
1946+708,J194553.5+705548,1946+708
1942-313,                ,1942-313
1943+228,J194606.2+230004,1943+228
1944+126,J194719.5+124855,1944+126
1945-011,J194743.7-010324,1945-011
1946+358,J194804.5+355620,1946+358
1945-325,                ,1945-325
1946+396,J194835.7+394352,1946+396
1947+242,J194933.1+242118,1947+242
1950+727,J194935.2+725242,1950+727
1948+505,J194943.4+504131,1948+505
1944-684,                ,1944-684
1946-200,J194953.4-195713,1946-200
1951+767,                ,1951+767
1947+079,J195005.5+080713,1947+079
1946-582,J195037.4-580439,1946-582
1948-047,J195044.0-043611,1948-047
1947-284,                ,1947-284
1950+573,J195106.9+572717,1950+573
1948-186,                ,1948-186
1949+014,J195136.0+013442,1949+014
1948-241,                ,1948-241
1949-052,J195147.4-050943,1949-052
1949-013,                ,1949-013
1951+498,                ,1951+498
1950+253,J195248.2+252653,1950+253
1950-207,                ,1950-207
1951+355,J195330.8+353759,1951+355
1950-270,                ,1950-270
1951-115,J195441.1-112322,1951-115
1954+617,                ,1954+617
1950-613,J195510.7-611519,1950-613
1952+138,J195511.5+135816,1952+138
1954+513,J195542.7+513148,1954+513
1954+405,                ,1954+405
1953-200,                ,1953-200
1954+187,                ,1954+187
1954+282,J195646.0+282057,1954+282
1953-325,J195659.4-322546,1953-325
2004+841,                ,2004+841
1955+343,J195734.4+342754,1955+343
1955+335,J195740.5+333827,1955+335
1954-388,J195759.8-384506,1954-388
2000+770,                ,2000+770
1955-210,                ,1955-210
1956-037,                ,1956-037
1957+386,J195922.0+384654,1957+386
CYGNUS-A,J195928.3+404402,1957+406
1959+650,J195959.8+650854,1959+650
1957-135,J200042.1-132533,1957-135
2005+820,                ,2005+820
1958-179,J200057.0-174857,1958-179
1958+103,J200110.6+102758,1958+103
1959+437,J200112.8+435252,1959+437
1958-258,                ,1958-258
1959+332,                ,1959+332
1959+241,J200153.7+241639,1959+241
2000+339,                ,2000+339
1959+067,J200209.5+065115,1959+067
2000+472,J200210.4+472528,2000+472
1959-273,                ,1959-273
2000+148,J200241.9+150114,2000+148
1959-169,J200243.0-164922,1959-169
2001+449,J200252.0+450608,2001+449
2000-330,J200324.1-325145,2000-330
2000-045,J200324.9-042138,2000-045
2001+304,J200330.2+303430,2001+304
2003+662,J200354.5+662556,2003+662
2005+781,                ,2005+781
2005+737,                ,2005+737
1959-639,                ,1959-639
2005+762,                ,2005+762
2002-185,J200517.2-182203,2002-185
2003+104,                ,2003+104
2007+777,J200530.9+775243,2007+777
2004+443,J200552.0+442855,2004+443
2002-375,J200555.0-372341,2002-375
2002-233,J200556.5-231027,2002-233
2005+642,J200617.6+642445,2005+642
2004-125,J200648.3-122255,2004-125
2007+747,J200704.3+745225,2007+747
2000-776,                ,2000-776
2004+064,J200711.9+063644,2004+064
2009+795,                ,2009+795
2007+659,J200728.7+660722,2007+659
2005+403,J200744.9+402948,2005+403
2005+372,J200745.4+372202,2005+372
2004-447,J200755.1-443444,2004-447
2005-044,J200824.4-041829,2005-044
2005-474,                ,2005-474
2005-283,                ,2005-283
2005-489,J200925.3-484953,2005-489
2010+723,J200952.3+722919,2010+723
2007+073,                ,2007+073
2008+355,                ,2008+355
2009+611,J201049.2+611615,2009+611
2008+332,J201049.7+332213,2008+332
2008+205,                ,2008+205
OW-015  ,J201114.2-064403,2008-068
2008-159,J201115.7-154640,2008-159
2036+880,                ,2036+880
2010+463,J201205.6+462855,2010+463
2010-265,                ,2010-265
2015+766,                ,2015+766
2013+508,J201428.5+505909,2013+508
2014+657,                ,2014+657
2012-017,J201515.1-013732,2012-017
2013+527,J201519.1+525359,2013+527
2013+370,J201528.7+371059,2013+370
2013+340,J201528.8+341039,2013+340
2014+463,                ,2014+463
2015+657,J201555.3+655452,2015+657
2013+163,J201613.8+163234,2013+163
2014+358,J201645.6+360033,2014+358
2013-273,J201646.4-270848,2013-273
2017+743,J201713.0+744047,2017+745
2014-254,J201753.0-251450,2014-254
2015+083,J201811.3+083154,2015+083
2015-211,                ,2015-211
2015-402,                ,2015-402
2015-113,J201828.0-110955,2015-113
2016+406,                ,2016+406
2015-274,                ,2015-272
2016+380,                ,2016+380
2016-053,                ,2016-053
2018+295,J202006.5+294214,2018+295
2018+282,J202045.8+282659,2018+282
2023+783,                ,2023+783
2019+050,J202135.2+051504,2019+050
2019-221,                ,2019-221
2021+614,J202206.6+613658,2021+614
2019-202,                ,2019-202
2018-453,                ,2018-453
2023+760,J202235.5+761126,2023+760
2019-408,                ,2019-408
2020-122,J202255.1-120404,2020-122
2021+317,J202319.0+315302,2021+317
2021+222,J202323.1+222352,2021+222
2029+837,                ,2029+837
2020-015,J202332.8-012342,2020-015
2021+414,                ,2021+414
2022+542,J202355.8+542735,2022+542
2022+374,                ,2022+374
2022+411,                ,2022+411
2021+003,J202422.7+002753,2021+003
2021-330,J202435.5-325335,2021-330
2030+839,                ,2030+839
2022+274,                ,2022+274
2022+171,J202456.5+171813,2022+171
2022+031,J202509.6+031644,2022+031
2023+336,J202510.8+334300,2023+335
2023+503,J202524.9+502839,2023+503
2023+420,                ,2023+420
2022-077,J202540.6-073552,2022-077
2022-289,J202553.6-284548,2022-289
2025+418,                ,2025+418
2025+417,                ,2025+417
2024-217,                ,2024-217
2025+360,                ,2025+360
2025-086,J202752.6-083155,2025-086
2027+383,                ,2027+383
2027+464,J202918.9+463602,2027+464
2027+415,                ,2027+415
2025-538,J202935.0-533907,2025-538
2028+492,                ,2028+492
2027-252,                ,2027-252
2027-035,J203007.4-032512,2027-035
2027-065,J203015.1-062214,2027-065
2027-052,J203022.4-050312,2027-052
2028+368,                ,2028+368
2027-308,J203057.9-303924,2027-308
2028-264,                ,2028-264
2028-204,                ,2028-204
2029+024,J203147.2+023937,2029+024
2030+547,J203147.9+545503,2030+547
2029+121,J203154.9+121941,2029+121
2029-215,                ,2029-215
2030+268,                ,2030+268
2031+216,J203332.0+214622,2031+216
2032+281,J203428.2+282039,2032+281
2032+117,J203437.1+115431,2032+117
NGC6946 ,                ,2033+599
2032-168,J203454.4-164026,2032-168
2033+466,                ,2033+466
2032+107,J203522.3+105606,2032+107
2034+581,J203523.7+582118,2034+581
2033+187,J203533.9+185705,2033+187
2033+315,                ,2033+315
2034+497,                ,2034+497
2030-689,J203548.8-684633,2030-689
2034+488,                ,2034+488
2031-662,                ,2031-662
2033-286,                ,2033-286
2034-066,J203640.7-062903,2034-066
2034+424,                ,2034+424
2035+467,                ,2035+467
2033-219,J203651.1-214636,2033-219
2034+222,                ,2034+222
2034-155,J203727.9-152200,2034-155
2035+159,                ,2035+159
2034-248,J203756.6-243832,2034-248
3C418   ,J203837.0+511912,2037+511
2036+424,                ,2036+424
2036-109,                ,2036-109
2037+418,                ,2037+418
2036-201,                ,2036-201
2036-034,J203909.9-031714,2036-034
2030-816,                ,2030-816
2037+216,J203934.8+215209,2037+216
2037+411,                ,2037+411
2040+760,                ,2040+760
2036-577,                ,2036-577
2037-253,J204008.7-250746,2037-253
2036-387,                ,2036-387
2037-172,J204027.7-170703,2037-172
2039+452,                ,2039+452
2038-274,                ,2038-274
2042+750,                ,2042+750
2039+037,J204214.5+035613,2039+037
2043+749,                ,2043+749
2039-231,J204254.2-225559,2039-231
2043+748,                ,2043+748
2040-225,J204257.2-222326,2040-225
2043+74A,                ,2043+74A
2040+127,J204310.2+125513,2040+127
2041+342,J204334.4+342316,2041+342
2054+864,                ,2054+864
2042-098,J204442.6-094038,2042-098
2042-191,                ,2042-191
2043+440,                ,2043+440
2046+762,                ,2046+762
2043+156,J204545.4+154727,2043+156
2043+323,                ,2043+323
2044+462,                ,2044+462
2044-120,                ,2044-120
2044-027,J204710.3-023622,2044-027
2044-168,J204719.6-163905,2044-168
2044-290,                ,2044-290
2044-188,J204737.6-184141,2044-188
2046+535,J204753.7+534332,2046+535
2046+429,J204819.5+431042,2046+429
2046+413,                ,2046+413
2045-405,                ,2045-405
2047+098,J204945.8+100314,2047+098
